Year,Site,Habitat,Fine_Trophic,Taxonomy,Count_m2
2017,5,FO,Omnivore,Rhinecanthus lunula,0.003
2017,5,FO,Omnivore,Sufflamen bursa,0.021
2017,5,FR,Omnivore,Abudefduf sexfasciatus,0.089
2017,5,FR,Omnivore,Amblygobius nocturnus,0.067
2017,5,FR,Omnivore,Balistapus undulatus,0.004
2017,5,FR,Omnivore,Canthigaster bennetti,0.003
2017,5,FR,Omnivore,Canthigaster solandri,0.017
2017,5,FR,Omnivore,Centropyge bispinosa,0.001
2017,5,FR,Omnivore,Centropyge flavissima,0.012
2017,5,FR,Omnivore,Chromis iomelas,0.021
2017,5,FR,Omnivore,Chromis margaritifer,0.043
2017,5,FR,Omnivore,Chromis viridis,0.045
2017,5,FR,Omnivore,Dascyllus aruanus,0.008
2017,5,FR,Omnivore,Dascyllus trimaculatus,0.008
2017,5,FR,Omnivore,Melichthys vidua,0.001
2017,5,FR,Omnivore,Ostracion cubicus,0.003
2017,5,FR,Omnivore,Ostracion meleagris,0.003
2017,5,FR,Omnivore,Ostracion meleagris,0.004
2017,5,FR,Omnivore,Pomacentrus pavo,0.085
2017,5,FR,Omnivore,Stegastes nigricans,0.043
2017,5,FR,Omnivore,Zanclus cornutus,0.004
2017,6,BA,Omnivore,Balistapus undulatus,0.012
2017,6,BA,Omnivore,Canthigaster solandri,0.010
2017,6,BA,Omnivore,Canthigaster valentini,0.003
2017,6,BA,Omnivore,Centropyge flavissima,0.013
2017,6,BA,Omnivore,Chromis viridis,0.380
2017,6,BA,Omnivore,Chrysiptera brownriggii,0.040
2017,6,BA,Omnivore,Dascyllus aruanus,0.029
2017,6,BA,Omnivore,Stegastes nigricans,0.173
2017,6,FO,Omnivore,Balistapus undulatus,0.009
2017,6,FO,Omnivore,Cantherhines sandwichiensis,0.004
2017,6,FO,Omnivore,Centropyge flavissima,0.043
2017,6,FO,Omnivore,Centropyge heraldi,0.009
2017,6,FO,Omnivore,Centropyge loricula,0.008
2017,6,FO,Omnivore,Chromis margaritifer,0.007
2017,6,FO,Omnivore,Dascyllus trimaculatus,0.033
2017,6,FO,Omnivore,Melichthys vidua,0.023
2017,6,FO,Omnivore,Naso brevirostris,0.003
2017,6,FO,Omnivore,Plectroglyphidodon johnstonianus,0.097
2017,6,FO,Omnivore,Plectroglyphidodon lacrymatus,0.003
2017,6,FO,Omnivore,Sufflamen bursa,0.021
2017,6,FO,Omnivore,Zanclus cornutus,0.001
2017,6,FR,Omnivore,Abudefduf sexfasciatus,0.075
2017,6,FR,Omnivore,Amblygobius nocturnus,0.007
2017,6,FR,Omnivore,Amblygobius phalaena,0.003
2017,6,FR,Omnivore,Canthigaster solandri,0.020
2017,6,FR,Omnivore,Canthigaster valentini,0.007
2017,6,FR,Omnivore,Centropyge flavissima,0.004
2017,6,FR,Omnivore,Chromis viridis,0.039
2017,6,FR,Omnivore,Dascyllus aruanus,0.021
2017,6,FR,Omnivore,Dascyllus flavicaudus,0.011
2017,6,FR,Omnivore,Dascyllus trimaculatus,0.031
2017,6,FR,Omnivore,Ostracion cubicus,0.001
2017,6,FR,Omnivore,Pomacentrus pavo,0.013
2017,6,FR,Omnivore,Stegastes nigricans,0.013
2018,1,BA,Omnivore,Abudefduf septemfasciatus,0.001
2018,1,BA,Omnivore,Abudefduf sordidus,0.005
2018,1,BA,Omnivore,Balistapus undulatus,0.004
2018,1,BA,Omnivore,Centropyge flavissima,0.021
2018,1,BA,Omnivore,Chromis margaritifer,0.012
2018,1,BA,Omnivore,Chrysiptera brownriggii,0.380
2018,1,BA,Omnivore,Chrysiptera glauca,0.047
2018,1,BA,Omnivore,Melichthys vidua,0.003
2018,1,BA,Omnivore,Stegastes nigricans,0.027
2018,1,BA,Omnivore,Zanclus cornutus,0.009
2018,1,FO,Omnivore,Balistapus undulatus,0.023
2018,1,FO,Omnivore,Cantherhines sandwichiensis,0.001
2018,1,FO,Omnivore,Centropyge bispinosa,0.035
2018,1,FO,Omnivore,Centropyge flavissima,0.049
2018,1,FO,Omnivore,Centropyge loricula,0.016
2018,1,FO,Omnivore,Chromis agilis,0.005
2018,1,FO,Omnivore,Chromis iomelas,0.403
2018,1,FO,Omnivore,Chromis margaritifer,0.103
2018,1,FO,Omnivore,Dascyllus flavicaudus,0.017
2018,1,FO,Omnivore,Melichthys vidua,0.021
2018,1,FO,Omnivore,Plectroglyphidodon johnstonianus,0.110
2018,1,FO,Omnivore,Plectroglyphidodon lacrymatus,0.040
2018,1,FO,Omnivore,Sufflamen bursa,0.008
2018,1,FR,Omnivore,Balistapus undulatus,0.007
2018,1,FR,Omnivore,Canthigaster bennetti,0.003
2018,1,FR,Omnivore,Canthigaster solandri,0.027
2018,1,FR,Omnivore,Canthigaster valentini,0.007
2018,1,FR,Omnivore,Centropyge bispinosa,0.028
2018,1,FR,Omnivore,Centropyge flavissima,0.013
2018,1,FR,Omnivore,Chromis iomelas,0.028
2018,1,FR,Omnivore,Chromis margaritifer,0.105
2018,1,FR,Omnivore,Dascyllus flavicaudus,0.007
2018,1,FR,Omnivore,Dascyllus trimaculatus,0.020
2018,1,FR,Omnivore,Pomacentrus pavo,0.073
2018,1,FR,Omnivore,Stegastes nigricans,0.010
2018,1,FR,Omnivore,Sufflamen bursa,0.007
2018,1,FR,Omnivore,Zanclus cornutus,0.007
2018,2,BA,Omnivore,Balistapus undulatus,0.008
2018,2,BA,Omnivore,Canthigaster solandri,0.017
2018,2,BA,Omnivore,Centropyge flavissima,0.009
2018,2,BA,Omnivore,Chrysiptera brownriggii,0.057
2018,2,BA,Omnivore,Chrysiptera glauca,0.007
2018,2,BA,Omnivore,Dascyllus aruanus,0.003
2018,2,BA,Omnivore,Dascyllus trimaculatus,0.001
2018,2,BA,Omnivore,Gnatholepis cauerensis,0.003
2018,2,BA,Omnivore,Melichthys vidua,0.007
2018,2,BA,Omnivore,Pomacentrus pavo,0.024
2018,2,BA,Omnivore,Rhinecanthus aculeatus,0.001
2018,2,BA,Omnivore,Stegastes nigricans,0.313
2018,2,FO,Omnivore,Amanses scopas,0.001
2018,2,FO,Omnivore,Balistapus undulatus,0.012
2018,2,FO,Omnivore,Cantherhines sandwichiensis,0.003
2018,2,FO,Omnivore,Centropyge bispinosa,0.045
2018,2,FO,Omnivore,Centropyge flavissima,0.055
2018,2,FO,Omnivore,Centropyge loricula,0.027
2018,2,FO,Omnivore,Chromis agilis,0.003
2018,2,FO,Omnivore,Chromis iomelas,0.200
2018,2,FO,Omnivore,Chromis margaritifer,0.024
2018,2,FO,Omnivore,Dascyllus flavicaudus,0.015
2018,2,FO,Omnivore,Dascyllus trimaculatus,0.023
2018,2,FO,Omnivore,Melichthys vidua,0.021
2018,2,FO,Omnivore,Plectroglyphidodon dickii,0.010
2018,2,FO,Omnivore,Plectroglyphidodon johnstonianus,0.097
2018,2,FO,Omnivore,Plectroglyphidodon lacrymatus,0.013
2018,2,FO,Omnivore,Sufflamen bursa,0.019
2018,2,FR,Omnivore,Amblygobius nocturnus,0.013
2018,2,FR,Omnivore,Balistapus undulatus,0.008
2018,2,FR,Omnivore,Canthigaster bennetti,0.003
2018,2,FR,Omnivore,Canthigaster solandri,0.023
2018,2,FR,Omnivore,Canthigaster valentini,0.010
2018,2,FR,Omnivore,Centropyge bispinosa,0.020
2018,2,FR,Omnivore,Centropyge flavissima,0.021
2018,2,FR,Omnivore,Chromis iomelas,0.015
2018,2,FR,Omnivore,Chromis margaritifer,0.024
2018,2,FR,Omnivore,Dascyllus flavicaudus,0.005
2018,2,FR,Omnivore,Dascyllus trimaculatus,0.017
2018,2,FR,Omnivore,Platax orbicularis,0.011
2018,2,FR,Omnivore,Rhinecanthus aculeatus,0.001
2018,2,FR,Omnivore,Stegastes nigricans,0.113
2018,2,FR,Omnivore,Sufflamen bursa,0.001
2018,2,FR,Omnivore,Zanclus cornutus,0.007
2018,3,BA,Omnivore,Abudefduf sordidus,0.001
2018,3,BA,Omnivore,Balistapus undulatus,0.007
2018,3,BA,Omnivore,Canthigaster solandri,0.020
2018,3,BA,Omnivore,Centropyge flavissima,0.012
2018,3,BA,Omnivore,Chrysiptera brownriggii,0.020
2018,3,BA,Omnivore,Dascyllus trimaculatus,0.004
2018,3,BA,Omnivore,Gnatholepis cauerensis,0.003
2018,3,BA,Omnivore,Melichthys vidua,0.004
2018,3,BA,Omnivore,Rhinecanthus aculeatus,0.001
2018,3,BA,Omnivore,Stegastes nigricans,0.057
2018,3,BA,Omnivore,Zanclus cornutus,0.003
2018,3,FO,Omnivore,Abudefduf sexfasciatus,0.080
2018,3,FO,Omnivore,Balistapus undulatus,0.020
2018,3,FO,Omnivore,Cantherhines sandwichiensis,0.003
2018,3,FO,Omnivore,Centropyge bispinosa,0.044
2018,3,FO,Omnivore,Centropyge flavissima,0.025
2018,3,FO,Omnivore,Centropyge loricula,0.035
2018,3,FO,Omnivore,Chromis agilis,0.001
2018,3,FO,Omnivore,Chromis iomelas,0.711
2018,3,FO,Omnivore,Chromis margaritifer,0.001
2018,3,FO,Omnivore,Dascyllus flavicaudus,0.140
2018,3,FO,Omnivore,Melichthys niger,0.023
2018,3,FO,Omnivore,Melichthys vidua,0.004
2018,3,FO,Omnivore,Plectroglyphidodon johnstonianus,0.103
2018,3,FO,Omnivore,Plectroglyphidodon lacrymatus,0.037
2018,3,FO,Omnivore,Pseudodax moluccanus,0.001
2018,3,FO,Omnivore,Sufflamen bursa,0.012
2018,3,FO,Omnivore,Zanclus cornutus,0.004
2018,3,FR,Omnivore,Balistapus undulatus,0.009
2018,3,FR,Omnivore,Canthigaster solandri,0.003
2018,3,FR,Omnivore,Centropyge bispinosa,0.001
2018,3,FR,Omnivore,Centropyge flavissima,0.003
2018,3,FR,Omnivore,Chromis margaritifer,0.141
2018,3,FR,Omnivore,Dascyllus flavicaudus,0.080
2018,3,FR,Omnivore,Dascyllus trimaculatus,0.007
2018,3,FR,Omnivore,Melichthys vidua,0.003
2018,3,FR,Omnivore,Plectroglyphidodon lacrymatus,0.003
2018,3,FR,Omnivore,Pomacentrus pavo,0.120
2018,3,FR,Omnivore,Sufflamen bursa,0.004
2018,3,FR,Omnivore,Zanclus cornutus,0.017
2018,4,BA,Omnivore,Balistapus undulatus,0.001
2018,4,BA,Omnivore,Canthigaster solandri,0.007
2018,4,BA,Omnivore,Centropyge flavissima,0.008
2018,4,BA,Omnivore,Chrysiptera brownriggii,0.030
2018,4,BA,Omnivore,Dascyllus aruanus,0.003
2018,4,BA,Omnivore,Dascyllus flavicaudus,0.003
2018,4,BA,Omnivore,Melichthys vidua,0.003
2018,4,BA,Omnivore,Pomacentrus pavo,0.001
2018,4,BA,Omnivore,Rhinecanthus aculeatus,0.003
2018,4,BA,Omnivore,Zanclus cornutus,0.001
2018,4,FO,Omnivore,Amanses scopas,0.001
2018,4,FO,Omnivore,Balistapus undulatus,0.011
2018,4,FO,Omnivore,Cantherhines sandwichiensis,0.003
2018,4,FO,Omnivore,Canthigaster solandri,0.003
2018,4,FO,Omnivore,Centropyge bispinosa,0.003
2018,4,FO,Omnivore,Centropyge flavissima,0.036
2018,4,FO,Omnivore,Centropyge loricula,0.024
2018,4,FO,Omnivore,Chromis iomelas,0.280
2018,4,FO,Omnivore,Chromis margaritifer,0.013
2018,4,FO,Omnivore,Dascyllus flavicaudus,0.003
2018,4,FO,Omnivore,Melichthys vidua,0.024
2018,4,FO,Omnivore,Plectroglyphidodon johnstonianus,0.137
2018,4,FO,Omnivore,Plectroglyphidodon lacrymatus,0.037
2018,4,FO,Omnivore,Sufflamen bursa,0.013
2018,4,FO,Omnivore,Zanclus cornutus,0.001
2018,4,FR,Omnivore,Balistapus undulatus,0.007
2018,4,FR,Omnivore,Canthigaster valentini,0.003
2018,4,FR,Omnivore,Centropyge bispinosa,0.005
2018,4,FR,Omnivore,Centropyge flavissima,0.028
2018,4,FR,Omnivore,Chromis iomelas,0.027
2018,4,FR,Omnivore,Chromis margaritifer,0.231
2018,4,FR,Omnivore,Dascyllus aruanus,0.005
2018,4,FR,Omnivore,Dascyllus flavicaudus,0.035
2018,4,FR,Omnivore,Melichthys vidua,0.001
2018,4,FR,Omnivore,Pomacentrus pavo,0.496
2018,4,FR,Omnivore,Stegastes nigricans,0.017
2018,4,FR,Omnivore,Sufflamen bursa,0.012
2018,4,FR,Omnivore,Zanclus cornutus,0.005
2018,5,BA,Omnivore,Abudefduf sexfasciatus,0.007
2018,5,BA,Omnivore,Balistapus undulatus,0.003
2018,5,BA,Omnivore,Centropyge flavissima,0.009
2018,5,BA,Omnivore,Chromis viridis,0.013
2018,5,BA,Omnivore,Chrysiptera brownriggii,0.047
2018,5,BA,Omnivore,Dascyllus aruanus,0.015
2018,5,BA,Omnivore,Rhinecanthus aculeatus,0.003
2018,5,BA,Omnivore,Stegastes nigricans,0.063
2018,5,FO,Omnivore,Balistapus undulatus,0.016
2018,5,FO,Omnivore,Cantherhines sandwichiensis,0.008
2018,5,FO,Omnivore,Centropyge bispinosa,0.001
2018,5,FO,Omnivore,Centropyge flavissima,0.053
2018,5,FO,Omnivore,Centropyge loricula,0.007
2018,5,FO,Omnivore,Melichthys niger,0.001
2018,5,FO,Omnivore,Melichthys vidua,0.020
2018,5,FO,Omnivore,Plectroglyphidodon johnstonianus,0.103
2018,5,FO,Omnivore,Rhinecanthus lunula,0.001
2018,5,FO,Omnivore,Rhinecanthus rectangulus,0.001
2018,5,FO,Omnivore,Sufflamen bursa,0.016
2018,5,FR,Omnivore,Abudefduf sexfasciatus,0.079
2018,5,FR,Omnivore,Aluterus scriptus,0.003
2018,5,FR,Omnivore,Amblygobius nocturnus,0.070
2018,5,FR,Omnivore,Balistapus undulatus,0.003
2018,5,FR,Omnivore,Canthigaster solandri,0.007
2018,5,FR,Omnivore,Centropyge bispinosa,0.005
2018,5,FR,Omnivore,Centropyge flavissima,0.008
2018,5,FR,Omnivore,Chromis iomelas,0.037
2018,5,FR,Omnivore,Chromis margaritifer,0.032
2018,5,FR,Omnivore,Chromis viridis,0.289
2018,5,FR,Omnivore,Dascyllus aruanus,0.004
2018,5,FR,Omnivore,Dascyllus trimaculatus,0.011
2018,5,FR,Omnivore,Melichthys vidua,0.001
2018,5,FR,Omnivore,Pomacentrus pavo,0.045
2018,5,FR,Omnivore,Stegastes nigricans,0.023
2018,5,FR,Omnivore,Zanclus cornutus,0.004
2018,6,BA,Omnivore,Abudefduf sexfasciatus,0.003
2018,6,BA,Omnivore,Balistapus undulatus,0.009
2018,6,BA,Omnivore,Canthigaster valentini,0.007
2018,6,BA,Omnivore,Centropyge flavissima,0.017
2018,6,BA,Omnivore,Chromis viridis,0.313
2018,6,BA,Omnivore,Chrysiptera brownriggii,0.050
2018,6,BA,Omnivore,Dascyllus aruanus,0.021
2018,6,BA,Omnivore,Dascyllus flavicaudus,0.001
2018,6,BA,Omnivore,Ostracion meleagris,0.003
2018,6,BA,Omnivore,Pomacentrus pavo,0.003
2018,6,BA,Omnivore,Stegastes nigricans,0.120
2018,6,FO,Omnivore,Amanses scopas,0.003
2018,6,FO,Omnivore,Amphiprion chrysopterus,0.001
2018,6,FO,Omnivore,Balistapus undulatus,0.017
2018,6,FO,Omnivore,Centropyge flavissima,0.055
2018,6,FO,Omnivore,Centropyge heraldi,0.005
2018,6,FO,Omnivore,Centropyge loricula,0.017
2018,6,FO,Omnivore,Chromis margaritifer,0.001
2018,6,FO,Omnivore,Dascyllus flavicaudus,0.040
2018,6,FO,Omnivore,Dascyllus trimaculatus,0.023
2018,6,FO,Omnivore,Melichthys niger,0.015
2018,6,FO,Omnivore,Melichthys vidua,0.019
2018,6,FO,Omnivore,Plectroglyphidodon johnstonianus,0.170
2018,6,FO,Omnivore,Sufflamen bursa,0.021
2018,6,FR,Omnivore,Abudefduf sexfasciatus,0.017
2018,6,FR,Omnivore,Amblygobius nocturnus,0.030
2018,6,FR,Omnivore,Canthigaster solandri,0.010
2018,6,FR,Omnivore,Canthigaster valentini,0.017
2018,6,FR,Omnivore,Centropyge flavissima,0.005
2018,6,FR,Omnivore,Chromis viridis,0.067
2018,6,FR,Omnivore,Dascyllus trimaculatus,0.021
2018,6,FR,Omnivore,Ostracion cubicus,0.007
2018,6,FR,Omnivore,Ostracion meleagris,0.013
2018,6,FR,Omnivore,Pomacentrus pavo,0.003
2018,6,FR,Omnivore,Stegastes nigricans,0.010
2006,1,BA,Piscivore,Epinephelus merra,0.003
2006,1,BA,Piscivore,Fistularia commersonii,0.001
2006,1,BA,Piscivore,Parupeneus cyclostomus,0.003
2006,1,FO,Piscivore,Aulostomus chinensis,0.004
2006,1,FO,Piscivore,Cephalopholis argus,0.036
2006,1,FO,Piscivore,Cephalopholis urodeta,0.023
2006,1,FO,Piscivore,Epibulus insidiator,0.015
2006,1,FO,Piscivore,Epinephelus fasciatus,0.001
2006,1,FO,Piscivore,Fistularia commersonii,0.001
2006,1,FO,Piscivore,Gymnothorax javanicus,0.007
2006,1,FO,Piscivore,Oxycheilinus unifasciatus,0.001
2006,1,FO,Piscivore,Parupeneus cyclostomus,0.004
2006,1,FR,Piscivore,Aulostomus chinensis,0.003
2006,1,FR,Piscivore,Carangidae unidentified 1,0.019
2006,1,FR,Piscivore,Cephalopholis argus,0.001
2006,1,FR,Piscivore,Epinephelus merra,0.003
2006,1,FR,Piscivore,Epinephelus merra,0.005
2006,1,FR,Piscivore,Fistularia commersonii,0.001
2006,1,FR,Piscivore,Saurida gracilis,0.003
2006,2,BA,Piscivore,Aulostomus chinensis,0.003
2006,2,BA,Piscivore,Epibulus insidiator,0.004
2006,2,BA,Piscivore,Epinephelus merra,0.003
2006,2,BA,Piscivore,Epinephelus merra,0.001
2006,2,BA,Piscivore,Fistularia commersonii,0.001
2006,2,FO,Piscivore,Aphareus furca,0.009
2006,2,FO,Piscivore,Aulostomus chinensis,0.004
2006,2,FO,Piscivore,Cephalopholis argus,0.029
2006,2,FO,Piscivore,Cephalopholis urodeta,0.031
2006,2,FO,Piscivore,Epibulus insidiator,0.007
2006,2,FO,Piscivore,Epinephelus fasciatus,0.003
2006,2,FO,Piscivore,Gymnothorax meleagris,0.003
2006,2,FO,Piscivore,Oxycheilinus unifasciatus,0.004
2006,2,FR,Piscivore,Aulostomus chinensis,0.001
2006,2,FR,Piscivore,Cephalopholis argus,0.001
2006,2,FR,Piscivore,Epibulus insidiator,0.001
2006,2,FR,Piscivore,Epinephelus merra,0.009
2006,2,FR,Piscivore,Fistularia commersonii,0.005
2006,2,FR,Piscivore,Lutjanus fulvus,0.011
2006,2,FR,Piscivore,Oxycheilinus unifasciatus,0.003
2006,3,BA,Piscivore,Cephalopholis sexmaculata,0.001
2006,3,FO,Piscivore,Aulostomus chinensis,0.004
2006,3,FO,Piscivore,Cephalopholis argus,0.020
2006,3,FO,Piscivore,Cephalopholis urodeta,0.024
2006,3,FO,Piscivore,Epibulus insidiator,0.021
2006,3,FO,Piscivore,Epinephelus hexagonatus,0.001
2006,3,FO,Piscivore,Epinephelus merra,0.005
2006,3,FO,Piscivore,Gymnothorax javanicus,0.003
2006,3,FO,Piscivore,Lutjanus bohar,0.004
2006,3,FO,Piscivore,Oxycheilinus unifasciatus,0.001
2006,3,FO,Piscivore,Paracirrhites forsteri,0.003
2006,3,FR,Piscivore,Aphareus furca,0.003
2006,3,FR,Piscivore,Aulostomus chinensis,0.007
2006,3,FR,Piscivore,Epibulus insidiator,0.004
2006,3,FR,Piscivore,Epinephelus merra,0.004
2006,3,FR,Piscivore,Fistularia commersonii,0.005
2006,3,FR,Piscivore,Lutjanus bohar,0.007
2006,3,FR,Piscivore,Lutjanus fulvus,0.016
2006,4,BA,Piscivore,Aulostomus chinensis,0.003
2006,4,BA,Piscivore,Cephalopholis argus,0.001
2006,4,BA,Piscivore,Epinephelus merra,0.001
2006,4,BA,Piscivore,Fistularia commersonii,0.001
2006,4,FO,Piscivore,Aphareus furca,0.001
2006,4,FO,Piscivore,Cephalopholis argus,0.027
2006,4,FO,Piscivore,Cephalopholis urodeta,0.015
2006,4,FO,Piscivore,Epibulus insidiator,0.005
2006,4,FO,Piscivore,Epinephelus fasciatus,0.003
2006,4,FO,Piscivore,Epinephelus merra,0.001
2006,4,FO,Piscivore,Gymnothorax javanicus,0.003
2006,4,FO,Piscivore,Paracirrhites forsteri,0.003
2006,4,FO,Piscivore,Parupeneus cyclostomus,0.003
2006,4,FR,Piscivore,Aulostomus chinensis,0.001
2006,4,FR,Piscivore,Cephalopholis argus,0.001
2006,4,FR,Piscivore,Epinephelus merra,0.009
2006,4,FR,Piscivore,Fistularia commersonii,0.001
2006,4,FR,Piscivore,Scorpaenopsis diabolus,0.003
2006,5,BA,Piscivore,Epibulus insidiator,0.007
2006,5,FO,Piscivore,Cephalopholis argus,0.013
2006,5,FO,Piscivore,Cephalopholis urodeta,0.016
2006,5,FO,Piscivore,Epibulus insidiator,0.003
2006,5,FO,Piscivore,Paracirrhites forsteri,0.003
2006,5,FR,Piscivore,Epibulus insidiator,0.015
2006,5,FR,Piscivore,Epinephelus merra,0.003
2006,5,FR,Piscivore,Fistularia commersonii,0.001
2006,5,FR,Piscivore,Gymnothorax javanicus,0.003
2006,5,FR,Piscivore,Lutjanus bohar,0.001
2006,5,FR,Piscivore,Lutjanus fulvus,0.001
2006,6,BA,Piscivore,Cephalopholis argus,0.001
2006,6,BA,Piscivore,Epibulus insidiator,0.005
2006,6,BA,Piscivore,Epinephelus merra,0.003
2006,6,FO,Piscivore,Aphareus furca,0.001
2006,6,FO,Piscivore,Carangidae unidentified,0.001
2006,6,FO,Piscivore,Cephalopholis argus,0.008
2006,6,FO,Piscivore,Cephalopholis urodeta,0.035
2006,6,FO,Piscivore,Epibulus insidiator,0.012
2006,6,FO,Piscivore,Epinephelus fasciatus,0.001
2006,6,FO,Piscivore,Epinephelus merra,0.001
2006,6,FO,Piscivore,Paracirrhites forsteri,0.010
2006,6,FO,Piscivore,Paracirrhites hemistictus,0.013
2006,6,FO,Piscivore,Parupeneus cyclostomus,0.003
2006,6,FR,Piscivore,Aulostomus chinensis,0.004
2006,6,FR,Piscivore,Epinephelus merra,0.001
2006,6,FR,Piscivore,Fistularia commersonii,0.001
2006,6,FR,Piscivore,Lutjanus bohar,0.005
2006,6,FR,Piscivore,Saurida gracilis,0.001
2007,1,FO,Piscivore,Aphareus furca,0.001
2007,1,FO,Piscivore,Cephalopholis argus,0.013
2007,1,FO,Piscivore,Cephalopholis urodeta,0.005
2007,1,FO,Piscivore,Epibulus insidiator,0.016
2007,1,FO,Piscivore,Gymnothorax javanicus,0.003
2007,1,FO,Piscivore,Oxycheilinus unifasciatus,0.001
2007,1,FO,Piscivore,Paracirrhites forsteri,0.007
2007,1,FO,Piscivore,Paracirrhites hemistictus,0.003
2007,1,FR,Piscivore,Aulostomus chinensis,0.003
2007,1,FR,Piscivore,Cephalopholis argus,0.001
2007,1,FR,Piscivore,Epibulus insidiator,0.004
2007,1,FR,Piscivore,Epinephelus merra,0.005
2007,1,FR,Piscivore,Grammistes sexlineatus,0.003
2007,1,FR,Piscivore,Hologymnosus annulatus,0.001
2007,1,FR,Piscivore,Synanceia verrucosa,0.003
2007,1,FR,Piscivore,Synodus binotatus,0.003
2007,2,BA,Piscivore,Epibulus insidiator,0.001
2007,2,BA,Piscivore,Epinephelus merra,0.001
2007,2,BA,Piscivore,Synodus binotatus,0.003
2007,2,FO,Piscivore,Aphareus furca,0.003
2007,2,FO,Piscivore,Aulostomus chinensis,0.004
2007,2,FO,Piscivore,Cephalopholis argus,0.021
2007,2,FO,Piscivore,Cephalopholis urodeta,0.019
2007,2,FO,Piscivore,Epibulus insidiator,0.004
2007,2,FO,Piscivore,Gymnothorax javanicus,0.003
2007,2,FR,Piscivore,Aulostomus chinensis,0.005
2007,2,FR,Piscivore,Epibulus insidiator,0.008
2007,2,FR,Piscivore,Epinephelus merra,0.009
2007,2,FR,Piscivore,Lutjanus fulvus,0.005
2007,3,BA,Piscivore,Epinephelus merra,0.003
2007,3,FO,Piscivore,Aphareus furca,0.005
2007,3,FO,Piscivore,Aulostomus chinensis,0.001
2007,3,FO,Piscivore,Caranx melampygus,0.001
2007,3,FO,Piscivore,Cephalopholis argus,0.021
2007,3,FO,Piscivore,Cephalopholis urodeta,0.019
2007,3,FO,Piscivore,Epibulus insidiator,0.028
2007,3,FO,Piscivore,Epinephelus fasciatus,0.003
2007,3,FO,Piscivore,Epinephelus hexagonatus,0.001
2007,3,FO,Piscivore,Epinephelus merra,0.001
2007,3,FO,Piscivore,Gymnothorax javanicus,0.001
2007,3,FO,Piscivore,Paracirrhites forsteri,0.001
2007,3,FR,Piscivore,Aphareus furca,0.001
2007,3,FR,Piscivore,Epibulus insidiator,0.001
2007,3,FR,Piscivore,Epinephelus merra,0.013
2007,3,FR,Piscivore,Lutjanus fulvus,0.001
2007,3,FR,Piscivore,Saurida gracilis,0.003
2007,4,BA,Piscivore,Epinephelus merra,0.003
2007,4,BA,Piscivore,Hologymnosus doliatus,0.003
2007,4,FO,Piscivore,Cephalopholis argus,0.021
2007,4,FO,Piscivore,Cephalopholis urodeta,0.011
2007,4,FO,Piscivore,Epibulus insidiator,0.005
2007,4,FR,Piscivore,Aulostomus chinensis,0.001
2007,4,FR,Piscivore,Epinephelus merra,0.004
2007,4,FR,Piscivore,Fistularia commersonii,0.003
2007,4,FR,Piscivore,Gymnothorax javanicus,0.003
2007,4,FR,Piscivore,Hologymnosus annulatus,0.001
2007,4,FR,Piscivore,Lutjanus rivulatus,0.004
2007,4,FR,Piscivore,Parupeneus cyclostomus,0.001
2007,5,BA,Piscivore,Cephalopholis argus,0.001
2007,5,BA,Piscivore,Epibulus insidiator,0.003
2007,5,FO,Piscivore,Cephalopholis argus,0.005
2007,5,FO,Piscivore,Cephalopholis urodeta,0.019
2007,5,FO,Piscivore,Epibulus insidiator,0.003
2007,5,FO,Piscivore,Gymnothorax javanicus,0.001
2007,5,FO,Piscivore,Paracirrhites hemistictus,0.003
2007,5,FR,Piscivore,Aulostomus chinensis,0.003
2007,5,FR,Piscivore,Epibulus insidiator,0.015
2007,5,FR,Piscivore,Epinephelus merra,0.005
2007,5,FR,Piscivore,Fistularia commersonii,0.003
2007,5,FR,Piscivore,Lutjanus fulvus,0.003
2007,6,BA,Piscivore,Cephalopholis argus,0.003
2007,6,BA,Piscivore,Cephalopholis argus,0.001
2007,6,BA,Piscivore,Epinephelus merra,0.003
2007,6,BA,Piscivore,Parupeneus cyclostomus,0.003
2007,6,BA,Piscivore,Synodus binotatus,0.003
2007,6,FO,Piscivore,Aphareus furca,0.001
2007,6,FO,Piscivore,Cephalopholis argus,0.009
2007,6,FO,Piscivore,Cephalopholis urodeta,0.021
2007,6,FO,Piscivore,Epibulus insidiator,0.005
2007,6,FO,Piscivore,Epinephelus fasciatus,0.003
2007,6,FO,Piscivore,Gymnothorax javanicus,0.001
2007,6,FO,Piscivore,Paracirrhites forsteri,0.010
2007,6,FO,Piscivore,Paracirrhites hemistictus,0.003
2007,6,FR,Piscivore,Epibulus insidiator,0.004
2007,6,FR,Piscivore,Epinephelus merra,0.004
2007,6,FR,Piscivore,Fistularia commersonii,0.001
2007,6,FR,Piscivore,Gymnothorax javanicus,0.003
2007,6,FR,Piscivore,Lutjanus fulvus,0.007
2007,6,FR,Piscivore,Parupeneus cyclostomus,0.003
2007,6,FR,Piscivore,Synodus binotatus,0.003
2008,1,BA,Piscivore,Cephalopholis argus,0.001
2008,1,BA,Piscivore,Epinephelus merra,0.003
2008,1,BA,Piscivore,Parupeneus cyclostomus,0.003
2008,1,FO,Piscivore,Aphareus furca,0.001
2008,1,FO,Piscivore,Aulostomus chinensis,0.001
2008,1,FO,Piscivore,Cephalopholis argus,0.017
